"ID","Address","City","State","ZipCode"
1170,"18 Canyon Ln","Santa Fe","NM","87506"
1171,"29 Hidden Valley Rd","Santa Fe","NM","87505"
1172,"73 Sundance Dr","Santa Fe","NM","87506"
1173,"911 Cerro De La Paz","Santa Fe","NM","87501"
1174,"36 Calle Ventoso W","Santa Fe","NM","87506"
1175,"540 Vista De La Ciudad","Santa Fe","NM","87501"
1176,"1109 Piedras Rojas","Santa Fe","NM","87501"
1177,"18 Vallecito Rd","Santa Fe","NM","87506"
1178,"4 Avenida Herrera","Santa Fe","NM","87506"
1179,"70 Wildhorse","Santa Fe","NM","87506"
1180,"25 Rabbitbrush","Santa Fe","NM","87506"
1181,"3021 Monte Sereno Dr","Santa Fe","NM","87506"
1182,"285 Tano Rd","Santa Fe","NM","87506"
1183,"11 Pulitzer Trl, Unit D","Santa Fe","NM","87506"
1184,"6 Calle Cimarron","Santa Fe","NM","87506"
1185,"5 Basin View Ct","Santa Fe","NM","87506"
1186,"23 Stonegate Cir","Santa Fe","NM","87506"
1187,"707 E Palace Ave, Apt 13","Santa Fe","NM","87501"
1188,"1008 Monte Verde","Santa Fe","NM","87501"
1189,"488 Circle Dr","Santa Fe","NM","87501"
1190,"16 Green Meadow Loop","Santa Fe","NM","87506"
1191,"333 Otero St, Apt 4","Santa Fe","NM","87501"
1192,"661 Garcia St, #C","Santa Fe","NM","87505"
1193,"44 Lodge Cir, Unit A","Santa Fe","NM","87506"
1194,"24 Plaza Del Corazon","Santa Fe","NM","87506"
1195,"39 Via Pampa","Santa Fe","NM","87506"
1196,"12 La Vereda St, Apt A","Santa Fe","NM","87501"
1197,"1916 Cerros Colorados","Santa Fe","NM","87501"
1198,"64 Sundance Dr","Santa Fe","NM","87506"
1199,"7 Tesuque Rdg","Santa Fe","NM","87501"
1200,"159 Apache Ridge Rd","Santa Fe","NM","87505"
1201,"57 Tierra Grande","Santa Fe","NM","87506"
1202,"1615 Cerro Gordo Rd","Santa Fe","NM","87501"
1203,"400 Camino Don Miguel","Santa Fe","NM","87505"
1204,"3305 Monte Sereno Dr","Santa Fe","NM","87506"
1205,"24 Primrose Cir","Santa Fe","NM","87506"
1206,"211 E Berger St, Apt A","Santa Fe","NM","87505"
1207,"1399 Barranca De Oro","Santa Fe","NM","87501"
1208,"29 Entrada Capulin","Santa Fe","NM","87506"
1209,"352 W Zia Rd","Santa Fe","NM","87505"
1210,"458 Camino De Las Animas","Santa Fe","NM","87505"
1211,"1126 Camino Delora, Apt B","Santa Fe","NM","87505"
1212,"13 Vista Valle Grande","Santa Fe","NM","87506"
1213,"607 Webber St","Santa Fe","NM","87505"
1214,"8 El Nido Ln, #B","Santa Fe","NM","87506"
1215,"4 Chippewa Cir","Santa Fe","NM","87506"
1216,"340 E Berger St","Santa Fe","NM","87505"
1217,"1556 Wilderness Gate Rd","Santa Fe","NM","87505"
1218,"1006 Camino San Acacio","Santa Fe","NM","87505"
1219,"45 Paseo Del Coyote","Santa Fe","NM","87506"
1220,"625 Camino Rancheros","Santa Fe","NM","87505"
1221,"66 Double Arrow Rd S","Santa Fe","NM","87505"
1222,"8 E Avenida Sebastian","Santa Fe","NM","87506"
1223,"7 General Sage Dr","Santa Fe","NM","87505"
1224,"1114 Paseo Barranca","Santa Fe","NM","87501"
1225,"1317 Cerro Gordo Rd, Unit B","Santa Fe","NM","87501"
1226,"555 Camino Rancheros","Santa Fe","NM","87505"
1227,"4 Tano Rd","Santa Fe","NM","87506"
1228,"6 Escopeta Ct","Santa Fe","NM","87506"
1229,"1428 Bishops Lodge Rd","Santa Fe","NM","87506"
1230,"2 Escopeta Pl","Santa Fe","NM","87506"
1231,"1 Paseo Del Venado","Santa Fe","NM","87506"
1232,"56 Lodge Trl","Santa Fe","NM","87506"
1233,"1201 Ojo Verde","Santa Fe","NM","87501"
1234,"87 Lodge Trl","Santa Fe","NM","87506"
1235,"707 E Palace Ave, Apt 20","Santa Fe","NM","87501"
1236,"3 Placita Lorenzo","Santa Fe","NM","87505"
1237,"11 Chisholm Trl","Santa Fe","NM","87506"
1238,"1420 Madrid Pl","Santa Fe","NM","87505"
1239,"30 Alley Ranch Trl","Santa Fe","NM","87505"
1240,"54 Rio En Medio Rd","Santa Fe","NM","87506"
1241,"27 Sundance Ridge Cir","Santa Fe","NM","87506"
1242,"301 Chula Vista St","Santa Fe","NM","87501"
1243,"4007 Old Santa Fe Trl","Santa Fe","NM","87505"
1244,"7 Vista De La Vida","Santa Fe","NM","87506"
1245,"653 Canyon Rd, Apt 8","Santa Fe","NM","87501"
1246,"10 Indigo Ct","Santa Fe","NM","87506"
1247,"7633 Old Santa Fe Trl","Santa Fe","NM","87505"
1248,"707 E Palace Ave, Apt 8","Santa Fe","NM","87501"
1249,"3340 Monte Sereno Dr","Santa Fe","NM","87506"
1250,"1353 Tano Ridge Rd","Santa Fe","NM","87506"
1251,"1419 Galisteo St","Santa Fe","NM","87505"
1252,"2622 Caminito Nevado","Santa Fe","NM","87501"
1253,"1049 Stagecoach Rd","Santa Fe","NM","87501"
1254,"74 Paseo Del Coyote","Santa Fe","NM","87506"
1255,"23 La Villa Escondida","Santa Fe","NM","87505"
1256,"74 Heartstone Dr","Santa Fe","NM","87506"
1257,"1430 Canyon Rd","Santa Fe","NM","87501"
1258,"4 Vista Valle Grande","Santa Fe","NM","87506"
1259,"610 E Palace Ave","Santa Fe","NM","87501"
1260,"7 Delilah Ln","Santa Fe","NM","87506"
1261,"284 Tano Rd, #C","Santa Fe","NM","87506"
1262,"540 E Alameda St, #5","Santa Fe","NM","87501"
1263,"38 Lodge Trl, Unit L","Santa Fe","NM","87506"
1264,"20 Painted Horse","Santa Fe","NM","87506"
1265,"1 Calle Ventoso E","Santa Fe","NM","87506"
1266,"29 Dayflower Dr","Santa Fe","NM","87506"
1267,"20 Lodge Cir","Santa Fe","NM","87506"
1268,"877 Camino Del Este","Santa Fe","NM","87501"
1269,"4 Old Coach Rd","Santa Fe","NM","87506"
1270,"13 Blue Tesuque Ln","Santa Fe","NM","87506"
1271,"50 Paseo Aragon","Santa Fe","NM","87506"
1272,"30 Paseo Del Fondo","Santa Fe","NM","87506"
1273,"1920 Cerros Colorados","Santa Fe","NM","87501"
1274,"2 Tamarisk Trl","Santa Fe","NM","87506"
1275,"1094 Old Taos Hwy","Santa Fe","NM","87501"
1276,"36 Lomas De Tesuque","Santa Fe","NM","87506"
1277,"6 Via De Estrellas, #B","Santa Fe","NM","87506"
1278,"64 W Wildflower Dr","Santa Fe","NM","87506"
1279,"31 Sonrisa Trl","Santa Fe","NM","87506"
1280,"419 Camino De Las Animas","Santa Fe","NM","87505"
1281,"6 Avenida Herrera","Santa Fe","NM","87506"
1282,"64 Paseo Del Conejo","Santa Fe","NM","87506"
1283,"87 Fin Del Sendero","Santa Fe","NM","87506"
1284,"18 Mustang Mesa","Santa Fe","NM","87506"
1285,"3 Delilah Ln","Santa Fe","NM","87506"
1286,"3 Desert Rain","Santa Fe","NM","87506"
1287,"439 Calle Bonita","Santa Fe","NM","87505"
1288,"1937 Cerros Colorados","Santa Fe","NM","87501"
1289,"68 Mustang Mesa","Santa Fe","NM","87506"
1290,"1200 Calle Luna","Santa Fe","NM","87501"
1291,"453 Arroyo Tenorio St","Santa Fe","NM","87505"
1292,"2755 Spencers Knl","Santa Fe","NM","87501"
1293,"3 Daisy Cir","Santa Fe","NM","87506"
1294,"1258 Canyon Rd","Santa Fe","NM","87501"
1295,"1810 Sun Mountain Dr","Santa Fe","NM","87505"
1296,"639 Camino Lejo","Santa Fe","NM","87505"
1297,"457 Arroyo Tenorio St","Santa Fe","NM","87505"
1298,"29 Lightning Ridge Rd","Santa Fe","NM","87505"
1299,"609 Vista De La Ciudad","Santa Fe","NM","87501"
1300,"5 Eagle Dancer Ct","Santa Fe","NM","87506"
1301,"115 Delgado St","Santa Fe","NM","87501"
1302,"38 Lodge Trl, Unit K","Santa Fe","NM","87506"
1303,"26 Aloe Cir","Santa Fe","NM","87506"
1304,"1009 Monte Verde","Santa Fe","NM","87501"
1305,"645 Camino Del Monte Sol","Santa Fe","NM","87505"
1306,"3073 Monte Sereno Dr","Santa Fe","NM","87506"
1307,"813 Camino Del Este","Santa Fe","NM","87501"
1308,"107 Avenida De Las Casas","Santa Fe","NM","87506"
1309,"9 Cloudstone Dr","Santa Fe","NM","87505"
1310,"33 Lodge Cir","Santa Fe","NM","87506"
1311,"1204 Bandolina Rd","Santa Fe","NM","87501"
1312,"7 Saltillo Ct","Santa Fe","NM","87506"
1313,"218 Camino La Tierra","Santa Fe","NM","87506"
1314,"12 Vista Coyote","Santa Fe","NM","87506"
1315,"38 Lodge Trl, Unit F","Santa Fe","NM","87506"
1316,"632 Camino Del Monte Sol","Santa Fe","NM","87505"
1317,"408 Sosaya Ln","Santa Fe","NM","87505"
1318,"606 E Palace Ave","Santa Fe","NM","87501"
1319,"793 Avenida Primera S","Santa Fe","NM","87501"
1320,"26 Paseo Del Antilope","Santa Fe","NM","87506"
1321,"9 Calle Venado","Santa Fe","NM","87506"
1322,"1774 Cristobal Ln","Santa Fe","NM","87505"
1323,"940 Old Bridge Ct","Santa Fe","NM","87505"
1324,"130 W Houghton St","Santa Fe","NM","87505"
1325,"807 Calle Romolo","Santa Fe","NM","87505"
1326,"108 E Sunrise Dr","Santa Fe","NM","87506"
1327,"1233 S Summit Dr","Santa Fe","NM","87501"
1328,"57 Don Filomeno","Santa Fe","NM","87506"
1329,"1420 Old Pecos Trl","Santa Fe","NM","87505"
1330,"40 Calle Josephina, #A","Santa Fe","NM","87506"
1331,"1182 Cerro Gordo Rd","Santa Fe","NM","87501"
1332,"120 Valle Sereno","Santa Fe","NM","87506"
1333,"1270 Canyon Rd","Santa Fe","NM","87501"
1334,"1025 Mansion Ridge Rd","Santa Fe","NM","87501"
1335,"1201 Ojo Azul","Santa Fe","NM","87501"
1336,"1114 Calle Largo","Santa Fe","NM","87501"
1337,"623 Garcia St, Apt A","Santa Fe","NM","87505"
1338,"16 San Juan Ranch Rd","Santa Fe","NM","87506"
1339,"135 Wildhorse","Santa Fe","NM","87506"
1340,"1008 Canyon Rd","Santa Fe","NM","87501"
1341,"8 Calle Cimarron","Santa Fe","NM","87506"
1342,"538 Garcia St","Santa Fe","NM","87505"
1343,"206 Closson St, #A-F","Santa Fe","NM","87501"
1344,"707 E Palace Ave, Apt 6","Santa Fe","NM","87501"
1345,"911 Don Gaspar Ave","Santa Fe","NM","87505"
1346,"2214 Wilderness Meadow Rd","Santa Fe","NM","87505"
1347,"16 Paintbrush Cir","Santa Fe","NM","87506"
1348,"37 Camino Sabio","Santa Fe","NM","87506"
1349,"19 Ridgetop Cir","Santa Fe","NM","87506"
1350,"815 Los Lovatos Rd","Santa Fe","NM","87501"
1351,"485 Circle Dr","Santa Fe","NM","87501"
1352,"2967 Tesuque Overlook","Santa Fe","NM","87506"
1353,"3083 Monte Sereno Dr","Santa Fe","NM","87506"
1354,"121 Cantera Cir","Santa Fe","NM","87501"
1355,"82 Bobcat Trl","Santa Fe","NM","87505"
1356,"71 Coyote Mountain Rd","Santa Fe","NM","87505"
1357,"2 Hacienda Rincon","Santa Fe","NM","87506"
1358,"614 Acequia Madre","Santa Fe","NM","87505"
1359,"7 Violet Cir","Santa Fe","NM","87506"
1360,"51 Paseo Del Antilope","Santa Fe","NM","87506"
1361,"200 Artist Rd","Santa Fe","NM","87501"
1362,"2 Golden Ridge Rd","Santa Fe","NM","87505"
1363,"433 San Antonio St, #1","Santa Fe","NM","87505"
1364,"1103 Piedras Rojas","Santa Fe","NM","87501"
1365,"29 Ravens Ridge Rd","Santa Fe","NM","87505"
1366,"421 Circle Dr","Santa Fe","NM","87501"
1367,"320 Kearny Ave, Apt 11","Santa Fe","NM","87501"
1368,"2412 Camino Del Oso","Santa Fe","NM","87501"
1369,"8 Alamo Creek Dr","Santa Fe","NM","87506"
1370,"762 Placita Santa Fe","Santa Fe","NM","87505"
1371,"7 Bluestem Dr","Santa Fe","NM","87506"
1372,"4 Paintbrush Cir","Santa Fe","NM","87506"
1373,"4 New West Ct","Santa Fe","NM","87506"
1374,"418 Apodaca Hill St","Santa Fe","NM","87501"
1375,"2033 Senda De Andres","Santa Fe","NM","87501"
1376,"704 Camino Militar","Santa Fe","NM","87501"
1377,"43 E Wildflower Dr","Santa Fe","NM","87506"
1378,"811 Paseo De Don Carlos","Santa Fe","NM","87501"
1379,"987 Paseo Del Sur","Santa Fe","NM","87501"
1380,"18 Calle San Acacia","Santa Fe","NM","87506"
1381,"12 First Lgt","Santa Fe","NM","87506"
1382,"900 Calle Vistoso","Santa Fe","NM","87501"
1383,"1016 Calle Dorthia","Santa Fe","NM","87506"
1384,"1200 Madrid Rd","Santa Fe","NM","87505"
1385,"14 Cloud March W","Santa Fe","NM","87506"
1386,"827 Viejo Rastro","Santa Fe","NM","87505"
1387,"22 Los Prados","Santa Fe","NM","87506"
1388,"51 Ranch Estates Rd","Santa Fe","NM","87506"
1389,"2301 Brother Luke Pl","Santa Fe","NM","87505"
1390,"1897 Conejo Dr","Santa Fe","NM","87505"
1391,"524 Johnson Ln","Santa Fe","NM","87505"
1392,"6 La Vida Ct","Santa Fe","NM","87506"
1393,"933 Stagecoach Rd","Santa Fe","NM","87501"
1394,"74 Happy Trl","Santa Fe","NM","87505"
1395,"545 Del Norte Ln","Santa Fe","NM","87501"
1396,"303 E Berger St","Santa Fe","NM","87505"
1397,"820 Calle David","Santa Fe","NM","87506"
1398,"227 Rodriguez St","Santa Fe","NM","87501"
1399,"1330 Cerro Gordo Rd","Santa Fe","NM","87501"
1400,"1181 S Summit Dr","Santa Fe","NM","87501"
1401,"7653 Old Santa Fe Trl","Santa Fe","NM","87505"
1402,"462 Camino Don Miguel","Santa Fe","NM","87505"
1403,"118 Valencia Rd","Santa Fe","NM","87505"
1404,"7313 Old Santa Fe Trl","Santa Fe","NM","87505"
1405,"560 Camino Tierra Alta","Santa Fe","NM","87501"
1406,"558 Via Arista","Santa Fe","NM","87506"
1407,"1314 Lejano Ln","Santa Fe","NM","87501"
1408,"9 Lupine Ct","Santa Fe","NM","87506"
1409,"1131 Cerro Gordo Rd","Santa Fe","NM","87501"
1410,"1944 Cerros Colorados","Santa Fe","NM","87501"
1411,"802 E Palace Ave","Santa Fe","NM","87501"
1412,"420 Apodaca Hill St","Santa Fe","NM","87501"
1413,"2 Luz Del Monte","Santa Fe","NM","87506"
1414,"3 Parsley Cir","Santa Fe","NM","87506"
1415,"17 Black Mesa","Santa Fe","NM","87506"
1416,"19 Tano Norte","Santa Fe","NM","87506"
1417,"607 Paseo De La Loma","Santa Fe","NM","87501"
1418,"746 Camino Francisca","Santa Fe","NM","87506"
1419,"41 Ab Three Rock Rd","Santa Fe","NM","87506"
1420,"424 Calle Kokopelli","Santa Fe","NM","87501"
1421,"1860 Sun Mountain Dr","Santa Fe","NM","87505"
1422,"43 Blue Jay Dr","Santa Fe","NM","87506"
1423,"215 Harkins Ln","Santa Fe","NM","87501"
1424,"7 Storm View Ln","Santa Fe","NM","87506"
1425,"28 Hollyhock Cir","Santa Fe","NM","87506"
1426,"47 Apache Ridge Rd","Santa Fe","NM","87505"
1427,"15 Camino Calabasas","Santa Fe","NM","87506"
1428,"117 Chamiso Ln","Santa Fe","NM","87505"
1429,"11 Pinon Ridge Ln, Unit B","Santa Fe","NM","87506"
1430,"1029 S Summit Rdg","Santa Fe","NM","87501"
1431,"1806 Sun Mountain Dr","Santa Fe","NM","87505"
1432,"639 Camino Rancheros","Santa Fe","NM","87505"
1433,"321 Callecita Pl","Santa Fe","NM","87501"
1434,"2952 Aspen Vw","Santa Fe","NM","87506"
1435,"1310 Thunder Ridge Rd","Santa Fe","NM","87501"
1436,"731 Camino Mirada","Santa Fe","NM","87505"
1437,"2 New West Ct","Santa Fe","NM","87506"
1438,"826 Camino Ranchitos","Santa Fe","NM","87505"
1439,"3101 Old Pecos Trl, Unit 604","Santa Fe","NM","87505"
1440,"645 Old Santa Fe Trl","Santa Fe","NM","87505"
1441,"8 Camino Calabasas","Santa Fe","NM","87506"
1442,"26 Paseo Las Terrazas","Santa Fe","NM","87506"
1443,"745 Calle Del Resplandor","Santa Fe","NM","87505"
1444,"109 Estates Dr","Santa Fe","NM","87506"
1445,"18 Calle Mi Gusto","Santa Fe","NM","87506"
1446,"41 Canada Village Rd, #A","Santa Fe","NM","87505"
1447,"3232 Calle Celestial","Santa Fe","NM","87506"
1448,"1295 Este Ln","Santa Fe","NM","87501"
1449,"7 Indigo Ct","Santa Fe","NM","87506"
1450,"2018 Zozobra Ln","Santa Fe","NM","87505"
1451,"787 Avenida Primera S","Santa Fe","NM","87501"
1452,"41 Koshari","Santa Fe","NM","87506"
1453,"124 124","Santa Fe","NM","87501"
1454,"851 Camino Chamisa, #3","Santa Fe","NM","87501"
1455,"67 Sunflower Dr","Santa Fe","NM","87506"
1456,"653 Canyon Rd, Apt 11","Santa Fe","NM","87501"
1457,"13 Arroyo Vis","Santa Fe","NM","87505"
1458,"751 Camino Pinones","Santa Fe","NM","87505"
1459,"47 Headquarters Trl","Santa Fe","NM","87506"
1460,"100 Wildhorse","Santa Fe","NM","87506"
1461,"7 Calle Venado","Santa Fe","NM","87506"
1462,"110 Paseo Del Conejo","Santa Fe","NM","87506"
1463,"65 Cibola Cir","Santa Fe","NM","87505"
1464,"155 Barranca Rd","Santa Fe","NM","87501"
1465,"1036 Sierra Del Norte","Santa Fe","NM","87501"
1466,"1008 Old Santa Fe Trl","Santa Fe","NM","87505"
1467,"11 Morning Breeze","Santa Fe","NM","87506"
1468,"107 W Wildflower Dr","Santa Fe","NM","87506"
1469,"19 Vuelta Chamisa","Santa Fe","NM","87506"
1470,"112 Malaga Rd","Santa Fe","NM","87505"
1471,"420 Calle Kokopelli","Santa Fe","NM","87501"
1472,"24 Camino Caruso","Santa Fe","NM","87506"
1473,"701 Calle Vibora","Santa Fe","NM","87501"
1474,"111 Malaga Rd","Santa Fe","NM","87505"
1475,"10 Dream Catcher","Santa Fe","NM","87506"
1476,"158 1/2 Lorenzo Rd","Santa Fe","NM","87501"
1477,"34 Calle Hacienda","Santa Fe","NM","87506"
1478,"1463 Canyon Rd","Santa Fe","NM","87501"
1479,"6 Indigo Ct","Santa Fe","NM","87506"
1480,"31 Paseo Del Coyote","Santa Fe","NM","87506"
1481,"1106 Bishops Lodge Rd","Santa Fe","NM","87501"
1482,"322 Magdalena Rd, Apt 10","Santa Fe","NM","87501"
1483,"119 Paseo Aragon","Santa Fe","NM","87506"
1484,"621 Halona St, Apt 3","Santa Fe","NM","87505"
1485,"49 Tierra Grande","Santa Fe","NM","87506"
1486,"916 Calle Vistoso","Santa Fe","NM","87501"
1487,"307 Sanchez St","Santa Fe","NM","87505"
1488,"15 Corte Corazon","Santa Fe","NM","87506"
1489,"794 Calle Altamira","Santa Fe","NM","87501"
1490,"2986 Tesuque Overlook","Santa Fe","NM","87506"
1491,"6 Punta Del Cazador","Santa Fe","NM","87506"
1492,"20 Entrada Hermosa","Santa Fe","NM","87506"
1493,"15 Teddy Bear Trl","Santa Fe","NM","87505"
1494,"1355 Barranca De Oro","Santa Fe","NM","87501"
1495,"1085 Governor Dempsey Dr","Santa Fe","NM","87501"
1496,"36 Plaza Del Centro","Santa Fe","NM","87506"
1497,"1001 Governor Dempsey Dr","Santa Fe","NM","87501"
1498,"8 Salako Way","Santa Fe","NM","87506"
1499,"16 Paseo Del Conejo","Santa Fe","NM","87506"
1500,"127 Camino Escondido","Santa Fe","NM","87501"
1501,"727 Gregory Ln","Santa Fe","NM","87505"
1502,"1801 Camino De Cruz Blanca","Santa Fe","NM","87505"
1503,"11 Tequila Sunset","Santa Fe","NM","87506"
1504,"7 First Lgt","Santa Fe","NM","87506"
1505,"1980 Cerros Colorados","Santa Fe","NM","87501"
1506,"15 Cibola Cir","Santa Fe","NM","87505"
1507,"10 Tequila Sunset","Santa Fe","NM","87506"
1508,"300 Circle Dr","Santa Fe","NM","87501"
1509,"1027 Sierra Del Norte","Santa Fe","NM","87501"
1510,"604 Los Altos Norte","Santa Fe","NM","87501"
1511,"226 Tano Rd, #B","Santa Fe","NM","87506"
1512,"57 Polmood Farm Rd","Santa Fe","NM","87506"
1513,"22 Griego Hl, #A","Santa Fe","NM","87506"
1514,"716 Gildersleeve St","Santa Fe","NM","87505"
1515,"15 Paseo Del Conejo","Santa Fe","NM","87506"
1516,"1241 N Summit Dr","Santa Fe","NM","87501"
1517,"65 Don Filomeno, #A","Santa Fe","NM","87506"
1518,"1065 S Summit Rdg","Santa Fe","NM","87501"
1519,"5 Placita Rafaela","Santa Fe","NM","87505"
1520,"24 Thistle Ln","Santa Fe","NM","87506"
1521,"46 Lamy Dr","Santa Fe","NM","87506"
1522,"821 Placita Del Este","Santa Fe","NM","87501"
1523,"1753 Nm 502, #C","Santa Fe","NM","87506"
1524,"22 Rancho Las Acequias, #A","Santa Fe","NM","87506"
1525,"1546 Bishops Lodge Rd, Unit A","Santa Fe","NM","87506"
1526,"3353 Spearpoint Knl","Santa Fe","NM","87506"
1527,"3312 Monte Sereno Dr","Santa Fe","NM","87506"
1528,"9 Camino Campanario","Santa Fe","NM","87506"
1529,"14 Via San Martin","Santa Fe","NM","87506"
1530,"6 Foxtail Cir","Santa Fe","NM","87506"
1531,"44 Sundance Dr","Santa Fe","NM","87506"
1532,"812 Camino De Las Trampas","Santa Fe","NM","87501"
1533,"9 Mint Cir","Santa Fe","NM","87506"
1534,"1204 La Rambla","Santa Fe","NM","87505"
1535,"701 Gonzales Rd","Santa Fe","NM","87501"
1536,"4 Camino Caruso","Santa Fe","NM","87506"
1537,"31 W Wildflower Dr","Santa Fe","NM","87506"
1538,"1308 Thunder Ridge Rd","Santa Fe","NM","87501"
1539,"723 Gregory Ln","Santa Fe","NM","87505"
1540,"8 W Golden Eagle Rd","Santa Fe","NM","87506"
1541,"167 Calle Ventoso W","Santa Fe","NM","87506"
1542,"56 Camino Dos Perros","Santa Fe","NM","87506"
1543,"6 Strawberry Cir","Santa Fe","NM","87506"
1544,"655 Garcia St","Santa Fe","NM","87505"
1545,"628 Camino De La Luz","Santa Fe","NM","87505"
1546,"545 Garcia St","Santa Fe","NM","87505"
1547,"722 Agua Fria St","Santa Fe","NM","87501"
1548,"716 Pinon Dr","Santa Fe","NM","87501"
1549,"70 Amberwood Loop","Santa Fe","NM","87506"
1550,"992 Old Pecos Trl","Santa Fe","NM","87505"
1551,"519 E Palace Ave","Santa Fe","NM","87501"
1552,"23 Sage Cir","Santa Fe","NM","87506"
1553,"74 Paseo Del Conejo","Santa Fe","NM","87506"
1554,"1001 E Alameda St","Santa Fe","NM","87501"
1555,"1595 Canyon Rd","Santa Fe","NM","87501"
1556,"34 Calle Mi Gusto","Santa Fe","NM","87506"
1557,"113 Calle Enlace","Santa Fe","NM","87505"
1558,"59 Thundercloud Rd","Santa Fe","NM","87506"
1559,"605 Acequia Madre","Santa Fe","NM","87505"
1560,"911 Camino Santander","Santa Fe","NM","87505"
1561,"21 Cougar Rdg","Santa Fe","NM","87505"
1562,"1420 Don Gaspar Ave","Santa Fe","NM","87505"
1563,"1053 Mansion Ridge Rd","Santa Fe","NM","87501"
1564,"16 Chocolate Flower Cir","Santa Fe","NM","87506"
1565,"20 Delilah Ln","Santa Fe","NM","87506"
1566,"830 El Caminito St","Santa Fe","NM","87505"
1567,"523 Armijo St","Santa Fe","NM","87501"
1568,"368 Hillside Ave","Santa Fe","NM","87501"
1569,"8 Pinon Ridge Ln","Santa Fe","NM","87506"
1570,"7 Tierra De Tano","Santa Fe","NM","87506"
1571,"1 Deer Dancer","Santa Fe","NM","87506"
1572,"124 Circle Dr","Santa Fe","NM","87501"
1573,"24 Camino De Alamo","Santa Fe","NM","87506"
1574,"99 Double Arrow Rd","Santa Fe","NM","87505"
1575,"823 Waldo St","Santa Fe","NM","87505"
1576,"1 Oso Ct","Santa Fe","NM","87506"
1577,"547 Garcia St","Santa Fe","NM","87505"
1578,"8 Calle San Acacia","Santa Fe","NM","87506"
1579,"17 Dayflower Dr","Santa Fe","NM","87506"
1580,"15 Rocking Horse Rd","Santa Fe","NM","87506"
1581,"906 Trail Cross Ct","Santa Fe","NM","87505"
1582,"85 County Road 74","Santa Fe","NM","87506"
1583,"99 Calle Ventoso W","Santa Fe","NM","87506"
1584,"13 N Sparrow Ln","Santa Fe","NM","87506"
1585,"861 Vista Canada Ln","Santa Fe","NM","87501"
1586,"2211 Old Arroyo Chamiso","Santa Fe","NM","87505"
1587,"1817 Sun Mountain Dr","Santa Fe","NM","87505"
1588,"14 W Arrowhead Cir","Santa Fe","NM","87506"
1589,"720 Avenida Castellano","Santa Fe","NM","87501"
1590,"9 Callejon Alegre","Santa Fe","NM","87506"
1591,"11 Via Pampa","Santa Fe","NM","87506"
1592,"504 Johnson Ln","Santa Fe","NM","87505"
1593,"1200 Camino De Cruz Blanca","Santa Fe","NM","87505"
1594,"2081 Pinon Bluffs Dr","Santa Fe","NM","87506"
1595,"10 Clove Ct","Santa Fe","NM","87506"
1596,"60 Double Arrow Rd","Santa Fe","NM","87505"
1597,"861 Paseo De Don Carlos","Santa Fe","NM","87501"
1598,"44 Vallecito Rd","Santa Fe","NM","87506"
1599,"138 Barranca Rd","Santa Fe","NM","87501"
1600,"131 Pedregal Pl","Santa Fe","NM","87501"
1601,"1820 Cerros Colorados","Santa Fe","NM","87501"
1602,"3101 Old Pecos Trl, Unit 636","Santa Fe","NM","87505"
1603,"729 E Palace Ave, Apt C","Santa Fe","NM","87501"
1604,"414 Camino Delora, Apt 4","Santa Fe","NM","87505"
1605,"16 Paseo Las Terrazas","Santa Fe","NM","87506"
1606,"6 W Avenida Sebastian","Santa Fe","NM","87506"
1607,"822 1/2 Canyon Rd","Santa Fe","NM","87501"
1608,"1301 Canyon Rd","Santa Fe","NM","87501"
1609,"2962 Tesuque Overlook","Santa Fe","NM","87506"
1610,"21 Camino Quien Sabe","Santa Fe","NM","87505"
1611,"1057 Sierra Del Norte","Santa Fe","NM","87501"
1612,"703 Don Gaspar Ave","Santa Fe","NM","87505"
1613,"502 Camino Sin Nombre","Santa Fe","NM","87505"
1614,"2632 Caminito Nevado","Santa Fe","NM","87501"
1615,"300 Sena St","Santa Fe","NM","87505"
1616,"1902 Conejo Dr","Santa Fe","NM","87505"
1617,"2309 Wilderness Heights Rd","Santa Fe","NM","87505"
1618,"42 Sendero Del Oso","Santa Fe","NM","87506"
1619,"754 Acequia Madre","Santa Fe","NM","87505"
1620,"730 Camino Pinones","Santa Fe","NM","87505"
1621,"3 Penasco Cir","Santa Fe","NM","87506"
1622,"1015 Sierra Pinon","Santa Fe","NM","87501"
1623,"1011 Governor Dempsey Dr","Santa Fe","NM","87501"
1624,"1200 Bandolina Rd","Santa Fe","NM","87501"
1625,"1840 Cristobal Ln","Santa Fe","NM","87505"
1626,"1561 Wilderness Gate Rd","Santa Fe","NM","87505"
1627,"4 Cloud March E","Santa Fe","NM","87506"
1628,"77 Lodge Trl","Santa Fe","NM","87506"
1629,"93 Thundercloud Rd","Santa Fe","NM","87506"
1630,"906 Allahna Way","Santa Fe","NM","87501"
1631,"1476 Bishops Lodge Rd, #A","Santa Fe","NM","87506"
1632,"1004 S Summit Rdg","Santa Fe","NM","87501"
1633,"18 Pinon Jay Trl","Santa Fe","NM","87505"
1634,"12 Rain Dance Ct","Santa Fe","NM","87506"
1635,"6 Via De Estrellas, #C","Santa Fe","NM","87506"
1636,"767 Acequia Madre, Apt 5","Santa Fe","NM","87505"
1637,"123 E San Mateo Rd","Santa Fe","NM","87505"
1638,"599 Vista De La Ciudad","Santa Fe","NM","87501"
1639,"433 Delgado Ln","Santa Fe","NM","87505"
