"ID","address","City","State","ZipCode"
856,"1408 Island Village Ct","Granbury","TX","76048"
857,"1409 E Scandinavian Ct","Granbury","TX","76048"
858,"1410 Conejos Ct","Granbury","TX","76048"
859,"1410 E Scandinavian Ct","Granbury","TX","76048"
860,"1410 Island Village Ct","Granbury","TX","76048"
861,"1410 Lady Amber Ln","Granbury","TX","76049"
862,"1411 Conejos Ct","Granbury","TX","76048"
863,"1411 E Apache Trl","Granbury","TX","76048"
864,"1411 E Scandinavian Ct","Granbury","TX","76048"
865,"1412 Conejos Ct","Granbury","TX","76048"
866,"1412 E Scandinavian Ct","Granbury","TX","76048"
867,"1413 Bentwater Pkwy","Granbury","TX","76049"
868,"1414 Conejos Ct","Granbury","TX","76048"
869,"1414 Island Village Ct","Granbury","TX","76048"
870,"1415 E Seneca Ct","Granbury","TX","76048"
871,"1416 Conejos Ct","Granbury","TX","76048"
872,"1416 Temple Hall Hwy","Granbury","TX","76049"
873,"1417 Blackhawk Cir","Granbury","TX","76048"
874,"1417 Fall Creek Hwy","Granbury","TX","76049"
875,"1418 S Morgan St","Granbury","TX","76048"
876,"1419 Blackhawk Cir","Granbury","TX","76048"
877,"1421 Blackhawk Cir","Granbury","TX","76048"
878,"1423 Cheyenne Trl","Granbury","TX","76048"
879,"1429 Cheyenne Trl","Granbury","TX","76048"
880,"1430 Lipan Hwy","Granbury","TX","76048"
881,"1434 S Chisholm Trl","Granbury","TX","76048"
882,"1436 S Chisholm Trl","Granbury","TX","76048"
883,"1441 NE Loop 567","Granbury","TX","76048"
884,"145 Helton","Granbury","TX","76049"
885,"148 Helton","Granbury","TX","76049"
886,"149 Helton","Granbury","TX","76049"
887,"1500 Island Village Ct","Granbury","TX","76048"
888,"1500 NE Loop 567","Granbury","TX","76048"
889,"1500 Neri Rd","Granbury","TX","76048"
890,"1500 Rock Ridge Ln","Granbury","TX","76048"
891,"1500 Teller Bell Ln","Granbury","TX","76049"
892,"1500 Temple Hall Hwy","Granbury","TX","76049"
893,"1500 Whispering Oaks Ct","Granbury","TX","76049"
894,"1501 Chelsea Bay Ct","Granbury","TX","76048"
895,"1501 Davis Rd","Granbury","TX","76049"
896,"1501 Lady Amber Ln","Granbury","TX","76049"
897,"1501 Lakeview Ct","Granbury","TX","76048"
898,"1501 S Chisholm Trl","Granbury","TX","76048"
899,"1501 Teller Bell Ln","Granbury","TX","76049"
900,"1502 Boca Bay Ct","Granbury","TX","76048"
901,"1502 Chelsea Bay Ct","Granbury","TX","76048"
902,"1502 Pebble Bay Ct","Granbury","TX","76048"
903,"1502 Teller Bell Ln","Granbury","TX","76049"
904,"1503 Chelsea Bay Ct","Granbury","TX","76048"
905,"1503 Harbor Lakes Dr","Granbury","TX","76048"
906,"1503 Lady Amber Ln","Granbury","TX","76049"
907,"1503 Lakeview Ct","Granbury","TX","76048"
908,"1503 Pebble Bay Ct","Granbury","TX","76048"
909,"1504 Boca Bay Ct","Granbury","TX","76048"
910,"1504 Chelsea Bay Ct","Granbury","TX","76048"
911,"1504 Island Village Ct","Granbury","TX","76048"
912,"1504 Pebble Bay Ct","Granbury","TX","76048"
913,"1504 Whispering Oaks Ct","Granbury","TX","76049"
914,"1505 Chelsea Bay Ct","Granbury","TX","76048"
915,"1505 Harbor Lakes Dr","Granbury","TX","76048"
916,"1505 Lakeview Ct","Granbury","TX","76048"
917,"1505 Pebble Bay Ct","Granbury","TX","76048"
918,"1506 Boca Bay Ct","Granbury","TX","76048"
919,"1506 Chelsea Bay Ct","Granbury","TX","76048"
920,"1506 Pebble Bay Ct","Granbury","TX","76048"
921,"1507 Bentwater Pkwy","Granbury","TX","76049"
922,"1507 Boca Bay Ct","Granbury","TX","76048"
923,"1507 Chelsea Bay Ct","Granbury","TX","76048"
924,"1507 Harbor Lakes Dr","Granbury","TX","76048"
925,"1507 Lakeview Ct","Granbury","TX","76048"
926,"1507 Pebble Bay Ct","Granbury","TX","76048"
927,"1508 Boca Bay Ct","Granbury","TX","76048"
928,"1508 Chelsea Bay Ct","Granbury","TX","76048"
929,"1508 Island Village Ct","Granbury","TX","76048"
930,"1508 Pebble Bay Ct","Granbury","TX","76048"
931,"1509 Bentwater Pkwy","Granbury","TX","76049"
932,"1509 Boca Bay Ct","Granbury","TX","76048"
933,"1509 Chelsea Bay Ct","Granbury","TX","76048"
934,"1509 Lakeview Ct","Granbury","TX","76048"
935,"1509 Pebble Bay Ct","Granbury","TX","76048"
936,"1509 Whispering Oaks Ct","Granbury","TX","76049"
937,"1510 Boca Bay Ct","Granbury","TX","76048"
938,"1510 Chelsea Bay Ct","Granbury","TX","76048"
939,"1510 Island Village Ct","Granbury","TX","76048"
940,"1510 Lady Amber Ln","Granbury","TX","76049"
941,"1511 Boca Bay Ct","Granbury","TX","76048"
942,"1511 Chelsea Bay Ct","Granbury","TX","76048"
943,"1511 Lakeview Ct","Granbury","TX","76048"
944,"1512 Lady Amber Ln","Granbury","TX","76049"
945,"1512 Pebble Bay Ct","Granbury","TX","76048"
946,"1513 Boca Bay Ct","Granbury","TX","76048"
947,"1513 Pebble Bay Ct","Granbury","TX","76048"
948,"1514 Boca Bay Ct","Granbury","TX","76048"
949,"1514 Island Village Ct","Granbury","TX","76048"
950,"1514 Pecos Trail Ct","Granbury","TX","76048"
951,"1515 Boca Bay Ct","Granbury","TX","76048"
952,"1515 Comanche Ct","Granbury","TX","76048"
953,"1516 Boca Bay Ct","Granbury","TX","76048"
954,"1516 Comanche Ct","Granbury","TX","76048"
955,"1516 Island Village Ct","Granbury","TX","76048"
956,"1516 Lady Amber Ln","Granbury","TX","76049"
957,"1516 Lakeview Ct","Granbury","TX","76048"
958,"1517 Lady Amber Ln","Granbury","TX","76049"
959,"1517 Lakeview Ct","Granbury","TX","76048"
960,"1520 Boyd Rd","Granbury","TX","76049"
961,"1520 Neri Rd","Granbury","TX","76048"
962,"1520 Pear Orchard Rd","Granbury","TX","76048"
963,"1521 Allen Ct","Granbury","TX","76048"
964,"1521 Comanche Ct","Granbury","TX","76048"
965,"1523 Comanche Ct","Granbury","TX","76048"
966,"1524 Comanche Ct","Granbury","TX","76048"
967,"1525 Comanche Ct","Granbury","TX","76048"
968,"1526 Comanche Ct","Granbury","TX","76048"
969,"1527 Comanche Ct","Granbury","TX","76048"
970,"1528 Comanche Ct","Granbury","TX","76048"
971,"153 Helton","Granbury","TX","76049"
972,"154 Helton","Granbury","TX","76049"
973,"156 Helton","Granbury","TX","76049"
974,"157 Deer Park Ct","Granbury","TX","76048"
975,"160 Helton","Granbury","TX","76049"
976,"1600 Catalina Bay Ct","Granbury","TX","76048"
977,"1600 Chesapeake Bay Ct","Granbury","TX","76048"
978,"1600 Malibu Bay Ct","Granbury","TX","76048"
979,"1600 Monterey Bay Ct","Granbury","TX","76048"
980,"1600 N Cresson Hwy","Granbury","TX","76048"
981,"1601 Catalina Bay Ct","Granbury","TX","76048"
982,"1601 Chesapeake Bay Ct","Granbury","TX","76048"
983,"1601 Goodnight Ct","Granbury","TX","76049"
984,"1601 Harbor Lakes Dr","Granbury","TX","76048"
985,"1601 Malibu Bay Ct","Granbury","TX","76048"
986,"1601 Monterey Bay Ct","Granbury","TX","76048"
987,"1602 Bentwater Pkwy","Granbury","TX","76049"
988,"1602 Catalina Bay Ct","Granbury","TX","76048"
989,"1602 Crow Creek Dr","Granbury","TX","76049"
990,"1602 Goodnight Ct","Granbury","TX","76049"
991,"1602 Malibu Bay Ct","Granbury","TX","76048"
992,"1602 Monterey Bay Ct","Granbury","TX","76048"
993,"1602 Rock Ridge Ln","Granbury","TX","76048"
994,"1602 Teller Bell Ln","Granbury","TX","76049"
995,"1603 Bentwater Pkwy","Granbury","TX","76049"
996,"1603 Catalina Bay Ct","Granbury","TX","76048"
997,"1603 Harbor Lakes Dr","Granbury","TX","76048"
998,"1603 Lady Amber Ln","Granbury","TX","76049"
999,"1603 Malibu Bay Ct","Granbury","TX","76048"
1000,"1603 Monterey Bay Ct","Granbury","TX","76048"
1001,"1603 Teller Bell Ln","Granbury","TX","76049"
1002,"1604 Catalina Bay Ct","Granbury","TX","76048"
1003,"1604 Chesapeake Bay Ct","Granbury","TX","76048"
1004,"1604 Malibu Bay Ct","Granbury","TX","76048"
1005,"1604 Monterey Bay Ct","Granbury","TX","76048"
1006,"1604 Teller Bell Ln","Granbury","TX","76049"
1007,"1605 Catalina Bay Ct","Granbury","TX","76048"
1008,"1605 Coates Rd","Granbury","TX","76048"
1009,"1605 Harbor Lakes Dr","Granbury","TX","76048"
1010,"1605 Malibu Bay Ct","Granbury","TX","76048"
1011,"1605 Monterey Bay Ct","Granbury","TX","76048"
1012,"1606 Catalina Bay Ct","Granbury","TX","76048"
1013,"1606 Crow Creek Dr","Granbury","TX","76049"
1014,"1606 Monterey Bay Ct","Granbury","TX","76048"
1015,"1606 Teller Bell Ln","Granbury","TX","76049"
1016,"1607 Catalina Bay Ct","Granbury","TX","76048"
1017,"1607 Chesapeake Bay Ct","Granbury","TX","76048"
1018,"1607 Crow Creek Dr","Granbury","TX","76049"
1019,"1607 Lady Amber Ln","Granbury","TX","76049"
1020,"1607 Malibu Bay Ct","Granbury","TX","76048"
1021,"1608 Catalina Bay Ct","Granbury","TX","76048"
1022,"1608 Chesapeake Bay Ct","Granbury","TX","76048"
1023,"1608 Malibu Bay Ct","Granbury","TX","76048"
1024,"1608 Monterey Bay Ct","Granbury","TX","76048"
1025,"1609 Catalina Bay Ct","Granbury","TX","76048"
1026,"1609 Chesapeake Bay Ct","Granbury","TX","76048"
1027,"1609 Malibu Bay Ct","Granbury","TX","76048"
1028,"1609 Monterey Bay Ct","Granbury","TX","76048"
1029,"161 Helton","Granbury","TX","76049"
1030,"1610 Boyd Rd","Granbury","TX","76049"
1031,"1610 Catalina Bay Ct","Granbury","TX","76048"
1032,"1610 Chesapeake Bay Ct","Granbury","TX","76048"
1033,"1610 Lady Amber Ln","Granbury","TX","76049"
1034,"1610 Malibu Bay Ct","Granbury","TX","76048"
1035,"1610 Monterey Bay Ct","Granbury","TX","76048"
1036,"1610 S Chisholm Trl","Granbury","TX","76048"
1037,"1611 Bentwater Pkwy","Granbury","TX","76049"
1038,"1611 Catalina Bay Ct","Granbury","TX","76048"
1039,"1611 Malibu Bay Ct","Granbury","TX","76048"
1040,"1611 Monterey Bay Ct","Granbury","TX","76048"
1041,"1612 Catalina Bay Ct","Granbury","TX","76048"
1042,"1612 Chesapeake Bay Ct","Granbury","TX","76048"
1043,"1612 Crow Creek Dr","Granbury","TX","76049"
1044,"1612 Goodnight Ct","Granbury","TX","76049"
1045,"1612 Island Village Ct","Granbury","TX","76048"
1046,"1612 Lakecrest Cir","Granbury","TX","76048"
1047,"1612 Malibu Bay Ct","Granbury","TX","76048"
1048,"1612 Monterey Bay Ct","Granbury","TX","76048"
1049,"1612 Rock Ridge Ln","Granbury","TX","76048"
1050,"1613 Catalina Bay Ct","Granbury","TX","76048"
1051,"1613 Chesapeake Bay Ct","Granbury","TX","76048"
1052,"1613 Malibu Bay Ct","Granbury","TX","76048"
1053,"1614 Catalina Bay Ct","Granbury","TX","76048"
1054,"1614 Crow Creek Dr","Granbury","TX","76049"
1055,"1614 Malibu Bay Ct","Granbury","TX","76048"
1056,"1615 Catalina Bay Ct","Granbury","TX","76048"
1057,"1615 Chesapeake Bay Ct","Granbury","TX","76048"
1058,"1615 Crow Creek Dr","Granbury","TX","76049"
1059,"1615 Malibu Bay Ct","Granbury","TX","76048"
1060,"1616 Catalina Bay Ct","Granbury","TX","76048"
1061,"1616 Malibu Bay Ct","Granbury","TX","76048"
1062,"1617 Catalina Bay Ct","Granbury","TX","76048"
1063,"1617 Chesapeake Bay Ct","Granbury","TX","76048"
1064,"1617 Crow Creek Dr","Granbury","TX","76049"
1065,"1618 Catalina Bay Ct","Granbury","TX","76048"
1066,"1619 Crow Creek Dr","Granbury","TX","76049"
1067,"1619 Malibu Bay Ct","Granbury","TX","76048"
1068,"1620 Boyd Rd","Granbury","TX","76049"
1069,"1620 Catalina Bay Ct","Granbury","TX","76048"
1070,"1620 Crow Creek Dr","Granbury","TX","76049"
1071,"1620 Malibu Bay Ct","Granbury","TX","76048"
1072,"1621 Catalina Bay Ct","Granbury","TX","76048"
1073,"1621 Goodnight Ct","Granbury","TX","76049"
1074,"1622 Catalina Bay Ct","Granbury","TX","76048"
1075,"1622 Crow Creek Dr","Granbury","TX","76049"
1076,"1624 Catalina Bay Ct","Granbury","TX","76048"
1077,"1624 Crow Creek Dr","Granbury","TX","76049"
1078,"1624 Goodnight Ct","Granbury","TX","76049"
1079,"1626 Summer Hill Ct","Granbury","TX","76048"
1080,"1628 Rockview Dr","Granbury","TX","76049"
1081,"1629 Summer Hill Ct","Granbury","TX","76048"
1082,"1630 Boyd Rd","Granbury","TX","76049"
1083,"1630 Rockview Dr","Granbury","TX","76049"
1084,"1632 Rockview Dr","Granbury","TX","76049"
1085,"1634 Rockview Dr","Granbury","TX","76049"
1086,"165 Helton","Granbury","TX","76049"
1087,"1651 W Us Highway 377","Granbury","TX","76048"
1088,"166 Helton","Granbury","TX","76049"
1089,"168 Helton","Granbury","TX","76049"
1090,"1700 Bent Tree Ct","Granbury","TX","76049"
1091,"1700 Bentwater Pkwy","Granbury","TX","76049"
1092,"1700 Goodnight Ct","Granbury","TX","76049"
1093,"1700 Island Village Ct","Granbury","TX","76048"
1094,"1700 Meander Rd","Granbury","TX","76049"
1095,"1700 Nutt Grove Ct","Granbury","TX","76049"
1096,"1701 Harbor Lakes Dr","Granbury","TX","76048"
1097,"1701 Nutt Grove Ct","Granbury","TX","76049"
1098,"1701 Teller Bell Ln","Granbury","TX","76049"
1099,"1701 W Us Highway 377","Granbury","TX","76048"
1100,"1702 Bent Tree Ct","Granbury","TX","76049"
1101,"1702 Island Village Ct","Granbury","TX","76048"
1102,"1703 Harbor Lakes Dr","Granbury","TX","76048"
1103,"1704 Bentwater Pkwy","Granbury","TX","76049"
1104,"1704 Island Village Ct","Granbury","TX","76048"
1105,"1705 Bent Tree Ct","Granbury","TX","76049"
1106,"1705 Bentwater Pkwy","Granbury","TX","76049"
1107,"1705 Harbor Lakes Dr","Granbury","TX","76048"
1108,"1705 Teller Bell Ln","Granbury","TX","76049"
1109,"1706 Bent Tree Ct","Granbury","TX","76049"
1110,"1706 Bentwater Pkwy","Granbury","TX","76049"
1111,"1707 Bent Tree Ct","Granbury","TX","76049"
1112,"1708 Bent Tree Ct","Granbury","TX","76049"
1113,"1708 Island Village Ct","Granbury","TX","76048"
1114,"1708 Teller Bell Ln","Granbury","TX","76049"
1115,"1709 Bent Tree Ct","Granbury","TX","76049"
1116,"1710 Island Village Ct","Granbury","TX","76048"
1117,"1711 Bent Tree Ct","Granbury","TX","76049"
1118,"1712 Island Village Ct","Granbury","TX","76048"
1119,"1715 Anaconda Trl","Granbury","TX","76048"
1120,"1715 Bent Tree Ct","Granbury","TX","76049"
1121,"1716 Bent Tree Ct","Granbury","TX","76049"
1122,"1717 Anaconda Trl","Granbury","TX","76048"
1123,"1717 Waters Edge Dr","Granbury","TX","76048"
1124,"1718 Bent Tree Ct","Granbury","TX","76049"
1125,"1720 Bent Tree Ct","Granbury","TX","76049"
1126,"1720 Meander Rd","Granbury","TX","76049"
1127,"1720 Temple Hall Hwy","Granbury","TX","76049"
1128,"1721 Anaconda Trl","Granbury","TX","76048"
1129,"1723 Anaconda Trl","Granbury","TX","76048"
1130,"1725 Bent Tree Ct","Granbury","TX","76049"
1131,"1726 Bent Tree Ct","Granbury","TX","76049"
1132,"1727 Bent Tree Ct","Granbury","TX","76049"
1133,"1729 Bent Tree Ct","Granbury","TX","76049"
1134,"1731 Bent Tree Ct","Granbury","TX","76049"
1135,"1744 Mambrino Hwy","Granbury","TX","76048"
1136,"1800 Goodnight Ct","Granbury","TX","76049"
1137,"1800 Meander Rd","Granbury","TX","76049"
1138,"1800 Yucatan Dr","Granbury","TX","76048"
1139,"1801 Chisec Ct","Granbury","TX","76048"
1140,"1801 Harbor Lakes Dr","Granbury","TX","76048"
1141,"1802 Long Creek Ct","Granbury","TX","76049"
1142,"1802 Wigeon St","Granbury","TX","76049"
1143,"1802 Yucatan Dr","Granbury","TX","76048"
1144,"1803 Harbor Lakes Dr","Granbury","TX","76048"
1145,"1803 Laguna Ct","Granbury","TX","76048"
1146,"1803 Oaxaca Ct","Granbury","TX","76048"
1147,"1803 Taxco Ct","Granbury","TX","76048"
1148,"1803 W Emerald Bend Ct","Granbury","TX","76049"
1149,"1804 Bentwater Pkwy","Granbury","TX","76049"
1150,"1804 Harbor Lakes Dr","Granbury","TX","76048"
1151,"1805 Teller Bell Ln","Granbury","TX","76049"
1152,"1805 W Emerald Bend Ct","Granbury","TX","76049"
1153,"1805 Yucatan Dr","Granbury","TX","76048"
1154,"1806 Bentwater Pkwy","Granbury","TX","76049"
1155,"1806 Wigeon St","Granbury","TX","76049"
1156,"1807 Bentwater Pkwy","Granbury","TX","76049"
1157,"1807 W Emerald Bend Ct","Granbury","TX","76049"
1158,"1808 Rockview Dr","Granbury","TX","76049"
1159,"1808 Teller Bell Ln","Granbury","TX","76049"
1160,"1808 W Emerald Bend Ct","Granbury","TX","76049"
1161,"1809 W Emerald Bend Ct","Granbury","TX","76049"
1162,"1810 Temple Hall Hwy","Granbury","TX","76049"
1163,"1810 W Emerald Bend Ct","Granbury","TX","76049"
1164,"1811 Bentwater Pkwy","Granbury","TX","76049"
1165,"1812 Teller Bell Ln","Granbury","TX","76049"
1166,"1812 W Emerald Bend Ct","Granbury","TX","76049"
1167,"1815 W Emerald Bend Ct","Granbury","TX","76049"
1168,"1816 Bentwater Pkwy","Granbury","TX","76049"
1169,"1817 Bentwater Pkwy","Granbury","TX","76049"
1170,"1818 Long Creek Ct","Granbury","TX","76049"
1171,"1821 Bentwater Pkwy","Granbury","TX","76049"
1172,"1824 N Harbor Ct","Granbury","TX","76048"
1173,"1825 Temple Hall Hwy","Granbury","TX","76049"
1174,"1826 N Harbor Ct","Granbury","TX","76048"
1175,"1827 N Harbor Ct","Granbury","TX","76048"
1176,"1827 Temple Hall Hwy","Granbury","TX","76049"
1177,"1828 Long Creek Ct","Granbury","TX","76049"
1178,"1830 N Harbor Ct","Granbury","TX","76048"
1179,"1831 N Harbor Ct","Granbury","TX","76048"
1180,"1851 Berry Rd","Granbury","TX","76049"
1181,"1870 W Us Highway 377","Granbury","TX","76048"
1182,"1900 Canaveral Ct","Granbury","TX","76048"
1183,"1900 Goodnight Ct","Granbury","TX","76049"
1184,"1900 Harbor Lakes Dr","Granbury","TX","76048"
1185,"1900 Neri Rd","Granbury","TX","76048"
1186,"1900 Wigeon St","Granbury","TX","76049"
1187,"1901 Canaveral Ct","Granbury","TX","76048"
1188,"1901 Goodnight Ct","Granbury","TX","76049"
1189,"1901 Harbor Lakes Dr","Granbury","TX","76048"
1190,"1901 Osprey Ct","Granbury","TX","76048"
1191,"1901 Teller Bell Ct","Granbury","TX","76049"
1192,"1901 Yucatan Dr","Granbury","TX","76048"
1193,"1902 W Emerald Bend Ct","Granbury","TX","76049"
1194,"1903 Bentwater Pkwy","Granbury","TX","76049"
1195,"1903 Wigeon St","Granbury","TX","76049"
1196,"1903 Yucatan Dr","Granbury","TX","76048"
1197,"1904 W Emerald Bend Ct","Granbury","TX","76049"
1198,"1905 Bentwater Pkwy","Granbury","TX","76049"
1199,"1905 Canaveral Ct","Granbury","TX","76048"
1200,"1905 Green Wing Dr","Granbury","TX","76049"
1201,"1905 Wigeon St","Granbury","TX","76049"
1202,"1905 Yucatan Dr","Granbury","TX","76048"
1203,"1906 W Emerald Bend Ct","Granbury","TX","76049"
1204,"1907 Barnwood Ct","Granbury","TX","76049"
1205,"1907 Canaveral Ct","Granbury","TX","76048"
1206,"1907 Green Wing Dr","Granbury","TX","76049"
1207,"1907 Wigeon St","Granbury","TX","76049"
1208,"1908 W Emerald Bend Ct","Granbury","TX","76049"
1209,"1909 Canaveral Ct","Granbury","TX","76048"
1210,"1910 Bentwater Pkwy","Granbury","TX","76049"
1211,"1910 Teller Bell Ct","Granbury","TX","76049"
1212,"1910 W Emerald Bend Ct","Granbury","TX","76049"
1213,"1911 Canaveral Ct","Granbury","TX","76048"
1214,"1911 Green Wing Dr","Granbury","TX","76049"
1215,"1912 W Emerald Bend Ct","Granbury","TX","76049"
1216,"1913 Barnwood Ct","Granbury","TX","76049"
1217,"1914 Green Wing Dr","Granbury","TX","76049"
1218,"1914 W Emerald Bend Ct","Granbury","TX","76049"
1219,"1916 W Emerald Bend Ct","Granbury","TX","76049"
1220,"1917 Green Wing Dr","Granbury","TX","76049"
1221,"1919 Ports O Call Ct","Granbury","TX","76048"
1222,"1920 Barnwood Ct","Granbury","TX","76049"
1223,"1920 Goodnight Ct","Granbury","TX","76049"
1224,"1921 Fall Creek Hwy","Granbury","TX","76049"
1225,"1922 Green Wing Dr","Granbury","TX","76049"
1226,"1923 Green Wing Dr","Granbury","TX","76049"
1227,"1925 Green Wing Dr","Granbury","TX","76049"
1228,"1930 Goodnight Ct","Granbury","TX","76049"
1229,"1930 Wigeon St","Granbury","TX","76049"
1230,"1975 Hidden Ct","Granbury","TX","76048"
1231,"1989 Potts Ct","Granbury","TX","76048"
1232,"1990 Potts Ct","Granbury","TX","76048"
1233,"1995 Berry Rd","Granbury","TX","76049"
1234,"1999 Potts Ct","Granbury","TX","76048"
1235,"2 Lambert Ct","Granbury","TX","76048"
1236,"200 Bahama Ct","Granbury","TX","76048"
1237,"200 Edgecreek Ct","Granbury","TX","76049"
1238,"200 Lantana Dr","Granbury","TX","76049"
1239,"200 Thomas Rd","Granbury","TX","76049"
1240,"200 Wishbone Ct","Granbury","TX","76049"
1241,"2000 Green Wing Dr","Granbury","TX","76049"
1242,"2000 N Wood Duck Ct","Granbury","TX","76049"
1243,"2001 Hideaway Bay Ct","Granbury","TX","76049"
1244,"2001 N Wood Duck Ct","Granbury","TX","76049"
1245,"2001 Neri Rd","Granbury","TX","76048"
1246,"2001 W Emerald Bend Ct","Granbury","TX","76049"
1247,"2001 Yucatan Dr","Granbury","TX","76048"
1248,"2002 Green Wing Dr","Granbury","TX","76049"
1249,"2002 Mesa Cir","Granbury","TX","76049"
1250,"2002 S Wood Duck Ct","Granbury","TX","76049"
1251,"2002 W Emerald Bend Ct","Granbury","TX","76049"
1252,"2002 Yucatan Dr","Granbury","TX","76048"
1253,"2003 N Wood Duck Ct","Granbury","TX","76049"
1254,"2003 S Wood Duck Ct","Granbury","TX","76049"
1255,"2003 Wigeon St","Granbury","TX","76049"
1256,"2003 Yucatan Dr","Granbury","TX","76048"
1257,"2004 Green Wing Dr","Granbury","TX","76049"
1258,"2004 S Wood Duck Ct","Granbury","TX","76049"
1259,"2004 W Emerald Bend Ct","Granbury","TX","76049"
1260,"2004 Wigeon St","Granbury","TX","76049"
1261,"2005 Canaveral Ct","Granbury","TX","76048"
1262,"2005 N Wood Duck Ct","Granbury","TX","76049"
1263,"2005 Tree Top Ct","Granbury","TX","76049"
1264,"2005 Turnbury Ct","Granbury","TX","76048"
1265,"2005 Wigeon St","Granbury","TX","76049"
1266,"2005 Yucatan Dr","Granbury","TX","76048"
1267,"2006 Green Wing Dr","Granbury","TX","76049"
1268,"2006 Mesa Cir","Granbury","TX","76049"
1269,"2007 Yucatan Dr","Granbury","TX","76048"
1270,"2008 Green Wing Dr","Granbury","TX","76049"
1271,"2008 N Wood Duck Ct","Granbury","TX","76049"
1272,"2008 Southern Rise Ct","Granbury","TX","76049"
1273,"2008 Tree Top Ct","Granbury","TX","76049"
1274,"2009 Canaveral Ct","Granbury","TX","76048"
1275,"2009 Rockview Dr","Granbury","TX","76049"
1276,"2009 S Wood Duck Ct","Granbury","TX","76049"
1277,"2009 Tree Top Ct","Granbury","TX","76049"
1278,"2009 Turnbury Ct","Granbury","TX","76048"
1279,"2009 W Emerald Bend Ct","Granbury","TX","76049"
1280,"2009 Wigeon St","Granbury","TX","76049"
1281,"2009 Yucatan Dr","Granbury","TX","76048"
1282,"201 Casas Del Sur St","Granbury","TX","76049"
1283,"201 Johnson St","Granbury","TX","76048"
1284,"201 Maverick Ct","Granbury","TX","76049"
1285,"201 Reed Rd","Granbury","TX","76049"
1286,"201 Shady Grove Dr","Granbury","TX","76049"
1287,"2010 Long Creek Ct","Granbury","TX","76049"
1288,"2010 Mesa Cir","Granbury","TX","76049"
1289,"2010 Ports O Call Ct","Granbury","TX","76048"
1290,"2010 S Wood Duck Ct","Granbury","TX","76049"
1291,"2010 Tree Top Ct","Granbury","TX","76049"
1292,"2010 W Emerald Bend Ct","Granbury","TX","76049"
1293,"2010 Wigeon St","Granbury","TX","76049"
1294,"2011 Canaveral Ct","Granbury","TX","76048"
1295,"2011 Hideaway Bay Ct","Granbury","TX","76049"
1296,"2011 Rockview Dr","Granbury","TX","76049"
1297,"2011 Tree Top Ct","Granbury","TX","76049"
1298,"2011 Wigeon St","Granbury","TX","76049"
1299,"2012 Green Wing Dr","Granbury","TX","76049"
1300,"2012 Southern Rise Ct","Granbury","TX","76049"
1301,"2012 Spieth St","Granbury","TX","76048"
1302,"2012 Tree Top Ct","Granbury","TX","76049"
1303,"2012 W Emerald Bend Ct","Granbury","TX","76049"
1304,"2012 Wigeon St","Granbury","TX","76049"
1305,"2013 Green Wing Dr","Granbury","TX","76049"
1306,"2013 Turnbury Ct","Granbury","TX","76048"
1307,"2014 Ports O Call Ct","Granbury","TX","76048"
1308,"2014 Tree Top Ct","Granbury","TX","76049"
1309,"2014 W Emerald Bend Ct","Granbury","TX","76049"
1310,"2014 Wigeon St","Granbury","TX","76049"
1311,"2015 Cordova Cir","Granbury","TX","76049"
1312,"2015 Fall Creek Hwy","Granbury","TX","76049"
1313,"2015 W Emerald Bend Ct","Granbury","TX","76049"
1314,"2015 Wigeon St","Granbury","TX","76049"
1315,"2016 Spieth St","Granbury","TX","76048"
1316,"2016 Tree Top Ct","Granbury","TX","76049"
1317,"2016 Turnbury Ct","Granbury","TX","76048"
1318,"2016 W Emerald Bend Ct","Granbury","TX","76049"
1319,"2017 Cordova Cir","Granbury","TX","76049"
1320,"2017 Turnbury Ct","Granbury","TX","76048"
1321,"2018 Green Wing Dr","Granbury","TX","76049"
1322,"2019 Ports O Call Ct","Granbury","TX","76048"
1323,"202 Bahama Ct","Granbury","TX","76048"
1324,"202 N Brazos St","Granbury","TX","76048"
1352,"206 Peninsula Ct","Granbury","TX","76048"
1353,"206 Reed Rd","Granbury","TX","76049"
1354,"2060 Spieth St","Granbury","TX","76048"
1355,"2064 Spieth St","Granbury","TX","76048"
1356,"2068 Spieth St","Granbury","TX","76048"
1357,"207 Bahama Ct","Granbury","TX","76048"
1358,"207 Casas Del Sur St","Granbury","TX","76049"
1359,"207 N Stockton St","Granbury","TX","76048"
1360,"207 S Brazos St","Granbury","TX","76048"
1361,"2072 Spieth St","Granbury","TX","76048"
1362,"2073 Clive Dr","Granbury","TX","76048"
1363,"208 Johnson St","Granbury","TX","76048"
1364,"208 Martin Dr","Granbury","TX","76049"
1365,"208 Temple Hall Hwy","Granbury","TX","76049"
1366,"2080 Miller Ct","Granbury","TX","76049"
1367,"2081 Clive Dr","Granbury","TX","76048"
1368,"2086 Miller Ct","Granbury","TX","76049"
1369,"2088 Spieth St","Granbury","TX","76048"
1370,"2089 Clive Dr","Granbury","TX","76048"
1371,"209 Bahama Ct","Granbury","TX","76048"
1372,"209 Casas Del Sur St","Granbury","TX","76049"
1373,"209 Martin Dr","Granbury","TX","76049"
1374,"209 Shady Grove Dr","Granbury","TX","76049"
1375,"2093 Clive Dr","Granbury","TX","76048"
1376,"210 Bahama Ct","Granbury","TX","76048"
1377,"210 Rock Church Hwy","Granbury","TX","76048"
